CustomerID,Name,Segment,Region,Value
C19223,Customer 19223,Basic,Northeast,2126
C19224,Customer 19224,Basic,Southwest,1362
C19225,Customer 19225,Standard,Northeast,2937
C19226,Customer 19226,Premium,Northeast,6111
C19227,Customer 19227,Premium,Midwest,3057
C19228,Customer 19228,Standard,Southwest,2866
C19229,Customer 19229,Standard,Midwest,786
C19230,Customer 19230,Standard,West,8995
C19231,Customer 19231,Standard,West,5115
C19232,Customer 19232,Standard,Southwest,6875
C19233,Customer 19233,Basic,Northeast,3065
C19234,Customer 19234,Basic,West,6007
C19235,Customer 19235,Premium,Southwest,9400
C19236,Customer 19236,Standard,Southeast,6103
C19237,Customer 19237,Standard,Midwest,4859
C19238,Customer 19238,Premium,Midwest,9799
C19239,Customer 19239,Premium,West,3789
C19240,Customer 19240,Standard,Southeast,6675
C19241,Customer 19241,Basic,West,712
C19242,Customer 19242,Standard,Midwest,6503
C19243,Customer 19243,Basic,Southwest,4599
C19244,Customer 19244,Premium,Midwest,6093
C19245,Customer 19245,Basic,West,8229
C19246,Customer 19246,Standard,Midwest,2876
C19247,Customer 19247,Standard,Southwest,6228
C19248,Customer 19248,Standard,Midwest,5473
C19249,Customer 19249,Standard,Midwest,3073
C19250,Customer 19250,Standard,Southwest,2258
C19251,Customer 19251,Standard,Southwest,3804
C19252,Customer 19252,Standard,Midwest,6727
C19253,Customer 19253,Premium,Midwest,7223
C19254,Customer 19254,Standard,Southwest,5671
C19255,Customer 19255,Premium,Northeast,4414
C19256,Customer 19256,Premium,Southeast,3276
C19257,Customer 19257,Basic,Southeast,4262
C19258,Customer 19258,Premium,West,616
C19259,Customer 19259,Premium,Southeast,9393
C19260,Customer 19260,Standard,Southeast,5491
C19261,Customer 19261,Standard,Southwest,9017
C19262,Customer 19262,Standard,Southeast,2730
C19263,Customer 19263,Standard,West,9454
C19264,Customer 19264,Standard,Southwest,4233
C19265,Customer 19265,Basic,Northeast,4849
C19266,Customer 19266,Basic,Southwest,6335
C19267,Customer 19267,Basic,Northeast,2097
C19268,Customer 19268,Standard,Midwest,3500
C19269,Customer 19269,Standard,Midwest,637
C19270,Customer 19270,Basic,Midwest,2879
C19271,Customer 19271,Premium,West,6462
C19272,Customer 19272,Basic,Northeast,3265
C19273,Customer 19273,Basic,Midwest,6862
C19274,Customer 19274,Standard,Midwest,9093
C19275,Customer 19275,Premium,Northeast,4318
C19276,Customer 19276,Basic,Midwest,3908
C19277,Customer 19277,Premium,Southeast,6451
C19278,Customer 19278,Basic,Northeast,9585
C19279,Customer 19279,Basic,Southwest,7195
C19280,Customer 19280,Premium,Southwest,5423
C19281,Customer 19281,Standard,Southwest,4732
C19282,Customer 19282,Basic,Northeast,5111
C19283,Customer 19283,Standard,Southwest,7778
C19284,Customer 19284,Basic,Midwest,6831
C19285,Customer 19285,Premium,West,2554
C19286,Customer 19286,Premium,Southeast,3651
C19287,Customer 19287,Basic,West,5177
C19288,Customer 19288,Basic,West,8723
C19289,Customer 19289,Basic,Southwest,2235
C19290,Customer 19290,Basic,Southeast,9059
C19291,Customer 19291,Standard,Northeast,8081
C19292,Customer 19292,Standard,Northeast,7169
C19293,Customer 19293,Standard,Southeast,2945
C19294,Customer 19294,Standard,Southwest,5025
C19295,Customer 19295,Premium,Southeast,8089
C19296,Customer 19296,Standard,Northeast,1261
C19297,Customer 19297,Standard,Northeast,8618
C19298,Customer 19298,Standard,West,1409
C19299,Customer 19299,Basic,Southeast,6065
C19300,Customer 19300,Standard,Southwest,6108
C19301,Customer 19301,Basic,Southeast,9681
C19302,Customer 19302,Premium,Midwest,5716
C19303,Customer 19303,Basic,Northeast,7431
C19304,Customer 19304,Standard,Southeast,1919
C19305,Customer 19305,Standard,Southwest,6696
C19306,Customer 19306,Premium,West,2875
C19307,Customer 19307,Basic,West,511
C19308,Customer 19308,Premium,Southeast,8591
C19309,Customer 19309,Basic,Northeast,5471
C19310,Customer 19310,Standard,Northeast,7380
C19311,Customer 19311,Basic,Northeast,1951
C19312,Customer 19312,Basic,Northeast,6044
C19313,Customer 19313,Basic,Southeast,4163
C19314,Customer 19314,Standard,Southeast,3442
C19315,Customer 19315,Basic,West,839
C19316,Customer 19316,Premium,Midwest,4720
C19317,Customer 19317,Basic,West,4884
C19318,Customer 19318,Standard,Southeast,9365
C19319,Customer 19319,Premium,West,7459
C19320,Customer 19320,Basic,Northeast,6863
C19321,Customer 19321,Premium,Midwest,4591
C19322,Customer 19322,Basic,Northeast,6879
C19323,Customer 19323,Premium,Southeast,6136
C19324,Customer 19324,Premium,Southwest,5020
C19325,Customer 19325,Basic,Southwest,7370
C19326,Customer 19326,Basic,Southwest,4172
C19327,Customer 19327,Standard,Southeast,8523
C19328,Customer 19328,Premium,Northeast,9004
C19329,Customer 19329,Basic,West,8510
C19330,Customer 19330,Premium,Southwest,8449
C19331,Customer 19331,Standard,West,8016
C19332,Customer 19332,Premium,West,2703
C19333,Customer 19333,Premium,West,8785
C19334,Customer 19334,Premium,Northeast,9285
C19335,Customer 19335,Premium,Midwest,3172
C19336,Customer 19336,Premium,West,2537
C19337,Customer 19337,Premium,West,731
C19338,Customer 19338,Standard,West,9573
C19339,Customer 19339,Premium,Southeast,3929
C19340,Customer 19340,Premium,Southwest,1213
C19341,Customer 19341,Standard,Midwest,6585
C19342,Customer 19342,Premium,West,4900
C19343,Customer 19343,Standard,Midwest,5164
C19344,Customer 19344,Premium,West,7015
C19345,Customer 19345,Standard,Midwest,3191
C19346,Customer 19346,Basic,Midwest,2128
C19347,Customer 19347,Standard,Southwest,5041
C19348,Customer 19348,Standard,Northeast,8739
C19349,Customer 19349,Standard,West,7328
C19350,Customer 19350,Standard,Southwest,1419
C19351,Customer 19351,Premium,Midwest,9969
C19352,Customer 19352,Premium,Southwest,6786
C19353,Customer 19353,Premium,Southeast,1847
C19354,Customer 19354,Premium,Midwest,7164
C19355,Customer 19355,Basic,Midwest,6556
C19356,Customer 19356,Standard,Midwest,6624
C19357,Customer 19357,Standard,Midwest,2943
C19358,Customer 19358,Basic,Southwest,6044
C19359,Customer 19359,Standard,Midwest,7929
C19360,Customer 19360,Standard,Northeast,7239
C19361,Customer 19361,Standard,Southwest,7412
C19362,Customer 19362,Basic,Midwest,7036
C19363,Customer 19363,Standard,Midwest,5097
C19364,Customer 19364,Premium,Southwest,6940
C19365,Customer 19365,Standard,Midwest,9447
C19366,Customer 19366,Standard,West,8948
C19367,Customer 19367,Premium,Northeast,8252
C19368,Customer 19368,Basic,Northeast,2664
C19369,Customer 19369,Basic,West,5093
C19370,Customer 19370,Standard,Southwest,4014
C19371,Customer 19371,Standard,West,6997
C19372,Customer 19372,Premium,West,3493
C19373,Customer 19373,Basic,Northeast,8380
C19374,Customer 19374,Standard,Southeast,5436
C19375,Customer 19375,Basic,Southwest,8575
C19376,Customer 19376,Premium,Northeast,5382
C19377,Customer 19377,Basic,West,6551
C19378,Customer 19378,Standard,West,2013
C19379,Customer 19379,Basic,Southeast,9337
C19380,Customer 19380,Premium,Southeast,3401
C19381,Customer 19381,Basic,Southwest,2804
C19382,Customer 19382,Standard,Southwest,4951
C19383,Customer 19383,Basic,Northeast,8217
C19384,Customer 19384,Premium,Southwest,8802
C19385,Customer 19385,Premium,Southwest,5130
C19386,Customer 19386,Standard,Southwest,4662
C19387,Customer 19387,Basic,Southwest,9807
C19388,Customer 19388,Standard,Midwest,8888
C19389,Customer 19389,Standard,Midwest,8330
C19390,Customer 19390,Premium,Midwest,655
C19391,Customer 19391,Premium,Southwest,6726
C19392,Customer 19392,Standard,Northeast,8802
C19393,Customer 19393,Basic,Northeast,4068
C19394,Customer 19394,Premium,Southeast,2656
C19395,Customer 19395,Premium,Northeast,9828
C19396,Customer 19396,Basic,Southwest,8028
C19397,Customer 19397,Basic,Southeast,8261
C19398,Customer 19398,Premium,Southwest,9329
C19399,Customer 19399,Standard,Southwest,9874
C19400,Customer 19400,Premium,Southwest,6428
C19401,Customer 19401,Standard,Southwest,5642
C19402,Customer 19402,Standard,Southeast,1791
C19403,Customer 19403,Basic,Southwest,5913
C19404,Customer 19404,Premium,Northeast,7990
C19405,Customer 19405,Basic,Southeast,3940
C19406,Customer 19406,Standard,Midwest,5486
C19407,Customer 19407,Basic,Midwest,4613
C19408,Customer 19408,Basic,Midwest,6906
C19409,Customer 19409,Premium,West,810
C19410,Customer 19410,Premium,Northeast,3500
C19411,Customer 19411,Basic,Southwest,6488
C19412,Customer 19412,Basic,Southeast,5833
C19413,Customer 19413,Standard,Midwest,9715
C19414,Customer 19414,Standard,Northeast,2531
C19415,Customer 19415,Premium,Northeast,1470
C19416,Customer 19416,Standard,Northeast,6708
C19417,Customer 19417,Basic,West,3902
C19418,Customer 19418,Standard,Southwest,2516
C19419,Customer 19419,Basic,Southeast,3495
C19420,Customer 19420,Basic,Midwest,2067
C19421,Customer 19421,Standard,Midwest,8322
C19422,Customer 19422,Premium,Midwest,6663
C19423,Customer 19423,Premium,Southeast,9034
C19424,Customer 19424,Standard,West,6174
C19425,Customer 19425,Basic,Southwest,3094
C19426,Customer 19426,Standard,West,6601
C19427,Customer 19427,Standard,West,4042
C19428,Customer 19428,Basic,Midwest,4312
C19429,Customer 19429,Standard,Southwest,9771
C19430,Customer 19430,Standard,Northeast,8270
C19431,Customer 19431,Premium,Southeast,9729
C19432,Customer 19432,Basic,Midwest,565
C19433,Customer 19433,Premium,Midwest,8123
C19434,Customer 19434,Standard,Southwest,4976
C19435,Customer 19435,Standard,Southeast,9351
C19436,Customer 19436,Basic,Southwest,1049
C19437,Customer 19437,Standard,Northeast,9770
C19438,Customer 19438,Premium,Midwest,2651
C19439,Customer 19439,Basic,Midwest,2102
C19440,Customer 19440,Premium,Southwest,3788
C19441,Customer 19441,Standard,Northeast,3922
C19442,Customer 19442,Basic,West,6541
C19443,Customer 19443,Standard,Southwest,7573
C19444,Customer 19444,Premium,Northeast,7765
C19445,Customer 19445,Premium,Southwest,9630
C19446,Customer 19446,Standard,Southwest,2784
C19447,Customer 19447,Standard,Southeast,3835
C19448,Customer 19448,Premium,West,4013
C19449,Customer 19449,Basic,Northeast,3761
C19450,Customer 19450,Premium,Midwest,7726
C19451,Customer 19451,Standard,Southwest,4398
C19452,Customer 19452,Premium,West,9473
C19453,Customer 19453,Premium,Southwest,9554
C19454,Customer 19454,Standard,West,3130
C19455,Customer 19455,Basic,Northeast,7560
C19456,Customer 19456,Basic,Northeast,6481
C19457,Customer 19457,Standard,West,9796
C19458,Customer 19458,Standard,Southeast,5589
C19459,Customer 19459,Premium,Northeast,1827
C19460,Customer 19460,Basic,Southeast,5092
C19461,Customer 19461,Premium,West,6448
C19462,Customer 19462,Premium,Northeast,5374
C19463,Customer 19463,Basic,Northeast,3613
C19464,Customer 19464,Premium,Northeast,7102
C19465,Customer 19465,Standard,Northeast,8594
C19466,Customer 19466,Premium,Northeast,4560
C19467,Customer 19467,Premium,Northeast,5842
C19468,Customer 19468,Standard,Southeast,5747
C19469,Customer 19469,Basic,West,4981
C19470,Customer 19470,Standard,Northeast,4310
C19471,Customer 19471,Premium,Northeast,9106
C19472,Customer 19472,Standard,Southeast,3392
C19473,Customer 19473,Standard,Northeast,713
C19474,Customer 19474,Premium,Northeast,6178
C19475,Customer 19475,Basic,West,3992
C19476,Customer 19476,Standard,Northeast,5056
C19477,Customer 19477,Standard,Southeast,3084
C19478,Customer 19478,Standard,Midwest,2565
C19479,Customer 19479,Basic,Southwest,2587
C19480,Customer 19480,Premium,West,5730
C19481,Customer 19481,Standard,West,2452
C19482,Customer 19482,Basic,Northeast,5299
C19483,Customer 19483,Standard,Northeast,3715
C19484,Customer 19484,Basic,Northeast,7641
C19485,Customer 19485,Basic,Midwest,2844
C19486,Customer 19486,Basic,Midwest,6164
C19487,Customer 19487,Premium,Southwest,1956
C19488,Customer 19488,Basic,West,6813
C19489,Customer 19489,Standard,Northeast,6314
C19490,Customer 19490,Basic,West,7162
C19491,Customer 19491,Basic,West,6774
C19492,Customer 19492,Premium,Midwest,1939
C19493,Customer 19493,Standard,Midwest,2249
C19494,Customer 19494,Basic,Southeast,1535
C19495,Customer 19495,Premium,Northeast,5263
C19496,Customer 19496,Basic,Northeast,9058
C19497,Customer 19497,Standard,Southwest,7363
C19498,Customer 19498,Standard,Southeast,9926
C19499,Customer 19499,Basic,Midwest,3211
C19500,Customer 19500,Standard,Southwest,8264
C19501,Customer 19501,Premium,Southwest,7790
C19502,Customer 19502,Premium,West,3235
C19503,Customer 19503,Standard,Southeast,618
C19504,Customer 19504,Standard,Northeast,9290
C19505,Customer 19505,Standard,Southeast,1089
C19506,Customer 19506,Standard,Northeast,6893
C19507,Customer 19507,Basic,Southwest,6693
C19508,Customer 19508,Premium,Northeast,3765
C19509,Customer 19509,Basic,Southeast,7745
C19510,Customer 19510,Premium,Midwest,738
C19511,Customer 19511,Basic,Midwest,1652
C19512,Customer 19512,Standard,Southeast,2125
C19513,Customer 19513,Basic,West,3573
C19514,Customer 19514,Premium,Southwest,3636
C19515,Customer 19515,Premium,Southeast,1568
C19516,Customer 19516,Premium,Midwest,2845
C19517,Customer 19517,Premium,Northeast,2658
C19518,Customer 19518,Basic,West,9756
C19519,Customer 19519,Basic,Northeast,6952
C19520,Customer 19520,Standard,Southeast,3062
C19521,Customer 19521,Standard,Southwest,7583
C19522,Customer 19522,Basic,Northeast,3333
C19523,Customer 19523,Basic,Northeast,4824
C19524,Customer 19524,Premium,Midwest,976
C19525,Customer 19525,Basic,Southwest,5729
C19526,Customer 19526,Standard,Northeast,9521
C19527,Customer 19527,Basic,West,7216
C19528,Customer 19528,Basic,West,1061
C19529,Customer 19529,Standard,Midwest,7906
C19530,Customer 19530,Premium,Southeast,2799
C19531,Customer 19531,Premium,West,1881
C19532,Customer 19532,Premium,Midwest,3030
C19533,Customer 19533,Premium,Southeast,8664
C19534,Customer 19534,Premium,Midwest,7776
C19535,Customer 19535,Basic,Southeast,6045
C19536,Customer 19536,Standard,Southeast,4501
C19537,Customer 19537,Standard,Southwest,1380
C19538,Customer 19538,Premium,Southwest,7731
C19539,Customer 19539,Standard,West,3729
C19540,Customer 19540,Standard,Southeast,2526
C19541,Customer 19541,Standard,West,6778
C19542,Customer 19542,Standard,Southeast,561
C19543,Customer 19543,Standard,Southwest,4609
C19544,Customer 19544,Premium,West,6461
C19545,Customer 19545,Standard,Southwest,2244
C19546,Customer 19546,Standard,Southwest,1309
C19547,Customer 19547,Basic,Southeast,4094
C19548,Customer 19548,Premium,Southeast,3332
C19549,Customer 19549,Premium,Southwest,4489
C19550,Customer 19550,Premium,Northeast,8904
C19551,Customer 19551,Premium,Midwest,2407
C19552,Customer 19552,Standard,Southeast,8275
C19553,Customer 19553,Standard,West,4879
C19554,Customer 19554,Standard,Northeast,4133
C19555,Customer 19555,Basic,Northeast,7986
C19556,Customer 19556,Basic,Northeast,6830
C19557,Customer 19557,Premium,Southeast,6608
C19558,Customer 19558,Premium,Northeast,7788
C19559,Customer 19559,Standard,Southeast,1593
C19560,Customer 19560,Basic,Southeast,1264
C19561,Customer 19561,Standard,Southeast,5001
C19562,Customer 19562,Premium,Northeast,6110
C19563,Customer 19563,Basic,West,3816
C19564,Customer 19564,Standard,Northeast,9845
C19565,Customer 19565,Standard,Midwest,5791
C19566,Customer 19566,Standard,Northeast,9199
C19567,Customer 19567,Basic,Northeast,1642
C19568,Customer 19568,Basic,Southeast,3664
C19569,Customer 19569,Basic,West,6119
C19570,Customer 19570,Standard,Southwest,5500
C19571,Customer 19571,Basic,Southeast,9375
C19572,Customer 19572,Premium,Southwest,9793
C19573,Customer 19573,Premium,West,2057
C19574,Customer 19574,Basic,Southwest,2265
C19575,Customer 19575,Premium,West,8968
C19576,Customer 19576,Standard,Southeast,8827
C19577,Customer 19577,Basic,Northeast,5482
C19578,Customer 19578,Standard,West,784
C19579,Customer 19579,Premium,West,7091
C19580,Customer 19580,Premium,Northeast,3108
C19581,Customer 19581,Premium,Midwest,9413
C19582,Customer 19582,Basic,Southwest,4756
C19583,Customer 19583,Basic,Midwest,3165
C19584,Customer 19584,Standard,Midwest,7564
C19585,Customer 19585,Basic,Southwest,7175
C19586,Customer 19586,Premium,Southeast,3800
C19587,Customer 19587,Standard,Northeast,6048
C19588,Customer 19588,Standard,West,5463
C19589,Customer 19589,Basic,West,9870
C19590,Customer 19590,Premium,West,1652
C19591,Customer 19591,Basic,Midwest,7844
C19592,Customer 19592,Standard,West,2564
C19593,Customer 19593,Premium,West,8238
C19594,Customer 19594,Standard,Northeast,6258
C19595,Customer 19595,Standard,West,5730
C19596,Customer 19596,Premium,Northeast,4933
C19597,Customer 19597,Premium,Midwest,4431
C19598,Customer 19598,Basic,West,5065
C19599,Customer 19599,Premium,Midwest,5210
C19600,Customer 19600,Premium,West,9538
C19601,Customer 19601,Premium,Northeast,1651
C19602,Customer 19602,Standard,Northeast,2695
C19603,Customer 19603,Premium,Southwest,8562
C19604,Customer 19604,Standard,Southeast,3328
C19605,Customer 19605,Premium,West,2196
C19606,Customer 19606,Basic,Southwest,1518
C19607,Customer 19607,Standard,Midwest,9426
C19608,Customer 19608,Premium,West,8627
C19609,Customer 19609,Premium,Northeast,1920
C19610,Customer 19610,Premium,Northeast,4246
C19611,Customer 19611,Standard,Northeast,5624
C19612,Customer 19612,Basic,West,1593
C19613,Customer 19613,Basic,Northeast,8708
C19614,Customer 19614,Basic,Midwest,3741
C19615,Customer 19615,Basic,West,9409
C19616,Customer 19616,Standard,Southeast,7933
C19617,Customer 19617,Standard,Southeast,1140
C19618,Customer 19618,Premium,Southwest,2963
C19619,Customer 19619,Premium,Midwest,8997
C19620,Customer 19620,Standard,Midwest,3440
C19621,Customer 19621,Standard,Midwest,3289
C19622,Customer 19622,Standard,Midwest,9747
C19623,Customer 19623,Premium,Midwest,4234
C19624,Customer 19624,Basic,Southwest,4034
C19625,Customer 19625,Basic,Southwest,6059
C19626,Customer 19626,Standard,West,3012
C19627,Customer 19627,Standard,Southeast,4493
C19628,Customer 19628,Premium,Midwest,9598
C19629,Customer 19629,Premium,Northeast,7182
C19630,Customer 19630,Standard,Southeast,2472
C19631,Customer 19631,Premium,Midwest,3595
C19632,Customer 19632,Standard,Southeast,8369
C19633,Customer 19633,Standard,Southeast,6449
C19634,Customer 19634,Standard,Northeast,1283
C19635,Customer 19635,Standard,Midwest,3904
C19636,Customer 19636,Standard,Midwest,928
C19637,Customer 19637,Basic,Midwest,5369
C19638,Customer 19638,Premium,Southeast,892
